Order ID,Waiter's Name
3491,Dennis Bergkamp
3492,Diego Maradona
3493,Diego Maradona
3494,Luís Figo
3495,Kaká 
3496,Roberto Baggio
3497,Lionel Messi
3498,Diego Maradona
3499,Javier Zanetti
3500,Edgar Davids
3501,Alan Shearer
3502,Bobby Charlton
3503,Marco van
3504,Roberto Baggio
3505,Michel Platini
3506,Javier Zanetti
3507,Jürgen Klinsmann
3508,Gianluigi Buffon
3509,Kaká 
3510,Gianluigi Buffon
3511,Jürgen Klinsmann
3512,Gary Lineker
3513,Lionel Messi
3514,Roberto Baggio
3515,Franz Beckenbauer
3516,Edgar Davids
3517,Hristo Stoichkov
3518,Edgar Davids
3519,Roberto Baggio
3520,Cristiano Ronaldo
3521,Ronaldo Nazario
3522,Roberto Baggio
3523,Paolo Maldini
3524,Edgar Davids
3525,Gabriel Batistuta
3526,Marco van
3527,Javier Zanetti
3528,Javier Zanetti
3529,Lionel Messi
3530,Michel Platini
3531,Zinedine Zidane
3532,Ronaldinho Gaúcho
3533,George Weah
3534,Michel Platini
3535,Paolo Maldini
3536,Karl-Heinz Rummenigge
3537,Edgar Davids
3538,Michel Platini
3539,Roberto Carlos
3540,Jürgen Klinsmann
3541,Bobby Charlton
3542,Kaká 
3543,Roberto Carlos
3544,Jürgen Klinsmann
3545,Gianluigi Buffon
3546,Luís Figo
3547,Ronaldinho Gaúcho
3548,Peter Schmeichel
3549,Gianluigi Buffon
3550,Ronaldinho Gaúcho
3551,Kaká 
3552,Pelé 
3553,Gabriel Batistuta
3554,Diego Maradona
3555,Pelé 
3556,Karl-Heinz Rummenigge
3557,George Weah
3558,Bobby Charlton
3559,Michel Platini
3560,Hristo Stoichkov
3561,Gianluigi Buffon
3562,Ronaldinho Gaúcho
3563,Ronaldinho Gaúcho
3564,Bobby Charlton
3565,Ronaldinho Gaúcho
3566,Diego Maradona
3567,Zinedine Zidane
3568,Hristo Stoichkov
3569,Edgar Davids
3570,Gabriel Batistuta
3571,Hristo Stoichkov
3572,Ronaldinho Gaúcho
3573,Javier Zanetti
3574,Gary Lineker
3575,Cristiano Ronaldo
3576,Javier Zanetti
3577,Bobby Charlton
3578,Diego Maradona
3579,Diego Maradona
3580,Pelé 
3581,Gary Lineker
3582,Michel Platini
3583,Franz Beckenbauer
3584,Marco van
3585,George Weah
3586,Bobby Charlton
3587,Hristo Stoichkov
3588,Peter Schmeichel
3589,Paolo Maldini
3590,Roberto Baggio
3591,Lionel Messi
3592,Zinedine Zidane
3593,Hristo Stoichkov
3594,Ronaldo Nazario
3595,Paolo Maldini
3596,Bobby Charlton
3597,Roberto Carlos
3598,Javier Zanetti
3599,Gianluigi Buffon
3600,Dennis Bergkamp
3601,Roberto Baggio
3602,Alan Shearer
3603,Roberto Baggio
3604,Marco van
3605,Lionel Messi
3606,Ronaldo Nazario
3607,Franz Beckenbauer
3608,Dennis Bergkamp
3609,Peter Schmeichel
3610,Kaká 
3611,George Weah
3612,Roberto Baggio
3613,Edgar Davids
3614,Edgar Davids
3615,Karl-Heinz Rummenigge
3616,Gabriel Batistuta
3617,Peter Schmeichel
3618,Karl-Heinz Rummenigge
3619,Paolo Maldini
3620,Roberto Baggio
3621,Hristo Stoichkov
3622,Cristiano Ronaldo
3623,Michel Platini
3624,Edgar Davids
3625,Paolo Maldini
3626,Hristo Stoichkov
3627,Karl-Heinz Rummenigge
3628,Cristiano Ronaldo
3629,Gabriel Batistuta
3630,Ronaldinho Gaúcho
3631,Gabriel Batistuta
3632,Hristo Stoichkov
3633,Roberto Baggio
3634,Kaká 
3635,Diego Maradona
3636,Paolo Maldini
3637,Edgar Davids
3638,Gary Lineker
3639,Zinedine Zidane
3640,Paolo Maldini
3641,Javier Zanetti
3642,Karl-Heinz Rummenigge
3643,Marco van
3644,Peter Schmeichel
3645,Zinedine Zidane
3646,Javier Zanetti
3647,Hristo Stoichkov
3648,Pelé 
3649,Paolo Maldini
3650,Gabriel Batistuta
3651,Kaká 
3652,Paolo Maldini
3653,Cristiano Ronaldo
3654,Gary Lineker
3655,Paolo Maldini
3656,Gianluigi Buffon
3657,Dennis Bergkamp
3658,Lionel Messi
3659,Franz Beckenbauer
3660,Peter Schmeichel
3661,Marco van
3662,Marco van
3663,Hristo Stoichkov
3664,Kaká 
3665,Michel Platini
3666,Zinedine Zidane
3667,Gianluigi Buffon
3668,Pelé 
3669,Kaká 
3670,Edgar Davids
3671,Ronaldinho Gaúcho
3672,Roberto Carlos
3673,Alan Shearer
3674,Peter Schmeichel
3675,Diego Maradona
3676,Paolo Maldini
3677,Ronaldinho Gaúcho
3678,Zinedine Zidane
3679,Luís Figo
3680,Zinedine Zidane
3681,Diego Maradona
3682,Diego Maradona
3683,Gabriel Batistuta
3684,Gary Lineker
3685,Pelé 
3686,Gabriel Batistuta
3687,Bobby Charlton
3688,Bobby Charlton
3689,Edgar Davids
3690,Cristiano Ronaldo
3691,Bobby Charlton
3692,Kaká 
3693,Lionel Messi
3694,Ronaldo Nazario
3695,Gabriel Batistuta
3696,Roberto Carlos
3697,Gary Lineker
3698,Roberto Baggio
3699,Dennis Bergkamp
3700,Gianluigi Buffon
3701,Michel Platini
3702,Paolo Maldini
3703,Hristo Stoichkov
3704,Zinedine Zidane
3705,Marco van
3706,Gary Lineker
3707,Jürgen Klinsmann
3708,George Weah
3709,Ronaldinho Gaúcho
3710,Diego Maradona
3711,Alan Shearer
3712,Bobby Charlton
3713,Ronaldinho Gaúcho
3714,Marco van
3715,Ronaldo Nazario
3716,Kaká 
3717,Pelé 
3718,Michel Platini
3719,Alan Shearer
3720,Zinedine Zidane
3721,Karl-Heinz Rummenigge
3722,Roberto Baggio
3723,Bobby Charlton
3724,Alan Shearer
3725,Ronaldinho Gaúcho
3726,Diego Maradona
3727,Hristo Stoichkov
3728,Roberto Baggio
3729,George Weah
3730,Zinedine Zidane
3731,Edgar Davids
3732,Pelé 
3733,Karl-Heinz Rummenigge
3734,Jürgen Klinsmann
3735,Karl-Heinz Rummenigge
3736,Luís Figo
3737,Edgar Davids
3738,Zinedine Zidane
3739,Ronaldinho Gaúcho
3740,Bobby Charlton
3741,Peter Schmeichel
3742,Diego Maradona
3743,Javier Zanetti
3744,Peter Schmeichel
3745,Alan Shearer
3746,Franz Beckenbauer
3747,Dennis Bergkamp
3748,Gianluigi Buffon
3749,Gary Lineker
3750,Cristiano Ronaldo
3751,Karl-Heinz Rummenigge
3752,Luís Figo
3753,Paolo Maldini
3754,Hristo Stoichkov
3755,George Weah
3756,Hristo Stoichkov
3757,Karl-Heinz Rummenigge
3758,Michel Platini
3759,Michel Platini
3760,Gary Lineker
3761,Ronaldinho Gaúcho
3762,Marco van
3763,Hristo Stoichkov
3764,Diego Maradona
3765,Ronaldo Nazario
3766,Bobby Charlton
3767,Bobby Charlton
3768,Gabriel Batistuta
3769,Zinedine Zidane
3770,Pelé 
3771,Lionel Messi
3772,Jürgen Klinsmann
3773,Peter Schmeichel
3774,Paolo Maldini
3775,Diego Maradona
3776,Gary Lineker
3777,Jürgen Klinsmann
3778,Alan Shearer
3779,Franz Beckenbauer
3780,Pelé 
3781,Dennis Bergkamp
3782,Ronaldo Nazario
3783,Dennis Bergkamp
3784,Gary Lineker
3785,Ronaldo Nazario
3786,Javier Zanetti
3787,Ronaldo Nazario
3788,Hristo Stoichkov
3789,Roberto Carlos
3790,Jürgen Klinsmann
3791,Bobby Charlton
3792,Ronaldinho Gaúcho
3793,Karl-Heinz Rummenigge
3794,Paolo Maldini
3795,Diego Maradona
3796,Diego Maradona
3797,Edgar Davids
3798,Ronaldo Nazario
3799,Ronaldo Nazario
3800,George Weah
3801,Michel Platini
3802,Ronaldo Nazario
3803,Paolo Maldini
3804,Pelé 
3805,Kaká 
3806,Gabriel Batistuta
3807,Jürgen Klinsmann
3808,Edgar Davids
3809,Peter Schmeichel
3810,Karl-Heinz Rummenigge
3811,Hristo Stoichkov
3812,Kaká 
3813,Hristo Stoichkov
3814,Ronaldinho Gaúcho
3815,Gianluigi Buffon
3816,Peter Schmeichel
3817,Hristo Stoichkov
3818,Jürgen Klinsmann
3819,Roberto Carlos
3820,Marco van
3821,Gabriel Batistuta
3822,Ronaldinho Gaúcho
3823,Kaká 
3824,Ronaldo Nazario
3825,Karl-Heinz Rummenigge
3826,Roberto Carlos
3827,Karl-Heinz Rummenigge
3828,Ronaldinho Gaúcho
3829,Edgar Davids
3830,Zinedine Zidane
3831,Peter Schmeichel
3832,Alan Shearer
3833,Hristo Stoichkov
3834,Diego Maradona
3835,Zinedine Zidane
3836,Luís Figo
3837,Ronaldinho Gaúcho
3838,Luís Figo
3839,Diego Maradona
3840,Bobby Charlton
3841,Peter Schmeichel
3842,Gary Lineker
3843,Hristo Stoichkov
3844,Cristiano Ronaldo
3845,Ronaldinho Gaúcho
3846,Bobby Charlton
3847,George Weah
3848,Hristo Stoichkov
3849,Zinedine Zidane
3850,Ronaldinho Gaúcho
3851,Franz Beckenbauer
3852,Pelé 
3853,Pelé 
3854,Diego Maradona
3855,Karl-Heinz Rummenigge
3856,Roberto Carlos
3857,Franz Beckenbauer
3858,Gary Lineker
3859,Gianluigi Buffon
3860,Gary Lineker
3861,Luís Figo
3862,Michel Platini
3863,George Weah
3864,Paolo Maldini
3865,Alan Shearer
3866,Lionel Messi
3867,Cristiano Ronaldo
3868,Zinedine Zidane
3869,Gary Lineker
3870,Dennis Bergkamp
3871,Gabriel Batistuta
3872,Edgar Davids
3873,Roberto Carlos
3874,George Weah
3875,Kaká 
3876,Michel Platini
3877,Gary Lineker
3878,Karl-Heinz Rummenigge
3879,Roberto Carlos
3880,Marco van
3881,Gianluigi Buffon
3882,Roberto Carlos
3883,Franz Beckenbauer
3884,Kaká 
3885,Gianluigi Buffon
3886,Bobby Charlton
3887,Michel Platini
3888,Marco van
3889,Zinedine Zidane
3890,Javier Zanetti
3891,Roberto Carlos
3892,Alan Shearer
3893,Bobby Charlton
3894,Paolo Maldini
3895,Jürgen Klinsmann
3896,Gary Lineker
3897,Peter Schmeichel
3898,Lionel Messi
3899,Roberto Baggio
3900,Gianluigi Buffon
3901,Bobby Charlton
3902,Gianluigi Buffon
3903,Gabriel Batistuta
3904,Luís Figo
3905,Javier Zanetti
3906,Ronaldinho Gaúcho
3907,Alan Shearer
3908,Paolo Maldini
3909,Dennis Bergkamp
3910,Luís Figo
3911,Bobby Charlton
3912,Ronaldo Nazario
3913,Peter Schmeichel
3914,Hristo Stoichkov
3915,Marco van
3916,Roberto Carlos
3917,Kaká 
3918,Alan Shearer
3919,Karl-Heinz Rummenigge
3920,Bobby Charlton
3921,Zinedine Zidane
3922,Luís Figo
3923,Roberto Carlos
3924,Marco van
3925,Alan Shearer
3926,Hristo Stoichkov
3927,Lionel Messi
3928,Gabriel Batistuta
3929,Gianluigi Buffon
3930,Michel Platini
3931,Javier Zanetti
3932,Michel Platini
3933,Lionel Messi
3934,Marco van
3935,Dennis Bergkamp
3936,Michel Platini
3937,Alan Shearer
3938,Alan Shearer
3939,Cristiano Ronaldo
3940,Paolo Maldini
3941,Marco van
3942,Ronaldo Nazario
3943,Gabriel Batistuta
3944,Peter Schmeichel
3945,Paolo Maldini
3946,Edgar Davids
3947,Jürgen Klinsmann
3948,Lionel Messi
3949,Luís Figo
3950,Zinedine Zidane
3951,Edgar Davids
3952,Javier Zanetti
3953,Michel Platini
3954,Cristiano Ronaldo
3955,Paolo Maldini
3956,Franz Beckenbauer
3957,Lionel Messi
3958,Franz Beckenbauer
3959,Alan Shearer
3960,Pelé 
3961,Lionel Messi
3962,Karl-Heinz Rummenigge
3963,Gianluigi Buffon
3964,Javier Zanetti
3965,Bobby Charlton
3966,Luís Figo
3967,Karl-Heinz Rummenigge
3968,Franz Beckenbauer
3969,Dennis Bergkamp
3970,Paolo Maldini
3971,Ronaldinho Gaúcho
3972,Cristiano Ronaldo
3973,Marco van
3974,Edgar Davids
3975,Cristiano Ronaldo
3976,Javier Zanetti
3977,Roberto Carlos
3978,Marco van
3979,Peter Schmeichel
3980,Roberto Carlos
3981,Roberto Carlos
3982,Javier Zanetti
3983,Michel Platini
3984,Roberto Carlos
3985,Lionel Messi
3986,Roberto Carlos
3987,Ronaldo Nazario
3988,Pelé 
3989,Alan Shearer
3990,Hristo Stoichkov
3991,Pelé 
3992,George Weah
3993,Pelé 
3994,Lionel Messi
3995,Gary Lineker
3996,Gianluigi Buffon
3997,Edgar Davids
3998,Gabriel Batistuta
3999,Cristiano Ronaldo
4000,Edgar Davids
4001,Alan Shearer
4002,Ronaldo Nazario
4003,Cristiano Ronaldo
4004,Roberto Carlos
4005,Peter Schmeichel
4006,Zinedine Zidane
4007,Roberto Baggio
4008,Ronaldo Nazario
4009,Javier Zanetti
4010,Jürgen Klinsmann
4011,Jürgen Klinsmann
4012,Gianluigi Buffon
4013,Gary Lineker
4014,Roberto Carlos
4015,Michel Platini
4016,Roberto Baggio
4017,Alan Shearer
4018,Peter Schmeichel
4019,Roberto Carlos
4020,Franz Beckenbauer
4021,Hristo Stoichkov
4022,Edgar Davids
4023,Karl-Heinz Rummenigge
4024,Karl-Heinz Rummenigge
4025,Jürgen Klinsmann
4026,Michel Platini
4027,Karl-Heinz Rummenigge
4028,Kaká 
4029,Gabriel Batistuta
4030,Gary Lineker
4031,Gabriel Batistuta
4032,Pelé 
4033,Michel Platini
4034,Cristiano Ronaldo
4035,Gary Lineker
4036,Roberto Carlos
4037,Franz Beckenbauer
4038,Edgar Davids
4039,Roberto Carlos
4040,Jürgen Klinsmann
4041,Alan Shearer
4042,Diego Maradona
4043,Kaká 
4044,Paolo Maldini
4045,Peter Schmeichel
4046,Gary Lineker
4047,Kaká 
4048,Gianluigi Buffon
4049,Gary Lineker
4050,Javier Zanetti
4051,Bobby Charlton
4052,Roberto Baggio
4053,Dennis Bergkamp
4054,Michel Platini
4055,Kaká 
4056,Gianluigi Buffon
4057,Luís Figo
4058,Peter Schmeichel
4059,Karl-Heinz Rummenigge
4060,Hristo Stoichkov
4061,Gary Lineker
4062,Luís Figo
4063,Jürgen Klinsmann
4064,Kaká 
4065,Diego Maradona
4066,Edgar Davids
4067,Dennis Bergkamp
4068,Franz Beckenbauer
4069,Lionel Messi
4070,Bobby Charlton
4071,Dennis Bergkamp
4072,Jürgen Klinsmann
4073,Diego Maradona
4074,Peter Schmeichel
4075,Franz Beckenbauer
4076,Karl-Heinz Rummenigge
4077,Paolo Maldini
4078,Marco van
4079,Luís Figo
4080,Gary Lineker
4081,Alan Shearer
4082,Michel Platini
4083,Diego Maradona
4084,Gary Lineker
4085,Pelé 
4086,Jürgen Klinsmann
4087,Jürgen Klinsmann
4088,Zinedine Zidane
4089,Luís Figo
4090,Edgar Davids
4091,Gabriel Batistuta
4092,Lionel Messi
4093,Gabriel Batistuta
4094,Karl-Heinz Rummenigge
4095,Dennis Bergkamp
4096,Michel Platini
4097,Marco van
4098,Javier Zanetti
4099,George Weah
4100,Ronaldinho Gaúcho
4101,Diego Maradona
4102,Peter Schmeichel
4103,Marco van
4104,Edgar Davids
4105,Ronaldinho Gaúcho
4106,Diego Maradona
4107,Diego Maradona
4108,Pelé 
4109,Javier Zanetti
4110,George Weah
4111,Edgar Davids
4112,Dennis Bergkamp
4113,Gabriel Batistuta
4114,Cristiano Ronaldo
4115,Gianluigi Buffon
4116,Ronaldo Nazario
4117,Kaká 
4118,Javier Zanetti
4119,Franz Beckenbauer
4120,George Weah
4121,Dennis Bergkamp
4122,Alan Shearer
4123,Dennis Bergkamp
4124,Luís Figo
4125,Roberto Baggio
4126,Roberto Baggio
4127,Karl-Heinz Rummenigge
4128,Cristiano Ronaldo
4129,Paolo Maldini
4130,George Weah
4131,Marco van
4132,Ronaldinho Gaúcho
4133,Edgar Davids
4134,Javier Zanetti
4135,Javier Zanetti
4136,Roberto Carlos
4137,George Weah
4138,Bobby Charlton
4139,Edgar Davids
4140,Gary Lineker
4141,Gabriel Batistuta
4142,Ronaldinho Gaúcho
4143,Dennis Bergkamp
4144,Jürgen Klinsmann
4145,Hristo Stoichkov
4146,Kaká 
4147,Hristo Stoichkov
4148,Diego Maradona
4149,Lionel Messi
4150,Zinedine Zidane
4151,Paolo Maldini
4152,Cristiano Ronaldo
4153,Hristo Stoichkov
4154,Ronaldo Nazario
4155,Paolo Maldini
4156,Paolo Maldini
4157,Pelé 
4158,Javier Zanetti
4159,Paolo Maldini
4160,Ronaldo Nazario
4161,Franz Beckenbauer
4162,Peter Schmeichel
4163,George Weah
4164,Alan Shearer
4165,Luís Figo
4166,Ronaldinho Gaúcho
4167,Lionel Messi
4168,Ronaldo Nazario
4169,Bobby Charlton
4170,Luís Figo
4171,Diego Maradona
4172,Ronaldinho Gaúcho
4173,Marco van
4174,Ronaldo Nazario
4175,Jürgen Klinsmann
4176,Kaká 
4177,George Weah
4178,Franz Beckenbauer
4179,Dennis Bergkamp
4180,Ronaldo Nazario
4181,Pelé 
4182,Ronaldo Nazario
4183,Jürgen Klinsmann
4184,Karl-Heinz Rummenigge
4185,Roberto Baggio
4186,Edgar Davids
4187,Franz Beckenbauer
4188,Hristo Stoichkov
4189,Gabriel Batistuta
4190,Peter Schmeichel
4191,George Weah
4192,Paolo Maldini
4193,Luís Figo
4194,Roberto Carlos
4195,Bobby Charlton
4196,Karl-Heinz Rummenigge
4197,Peter Schmeichel
4198,Gabriel Batistuta
4199,Karl-Heinz Rummenigge
4200,Luís Figo
4201,Lionel Messi
4202,Edgar Davids
4203,Luís Figo
4204,Diego Maradona
4205,Marco van
4206,Javier Zanetti
4207,Lionel Messi
4208,Alan Shearer
4209,Cristiano Ronaldo
4210,Pelé 
4211,Peter Schmeichel
4212,Roberto Baggio
4213,Hristo Stoichkov
4214,Lionel Messi
4215,Karl-Heinz Rummenigge
4216,Hristo Stoichkov
4217,Bobby Charlton
4218,Jürgen Klinsmann
4219,Franz Beckenbauer
4220,Dennis Bergkamp
4221,Franz Beckenbauer
4222,Javier Zanetti
4223,Roberto Baggio
4224,Jürgen Klinsmann
4225,Peter Schmeichel
4226,Javier Zanetti
4227,Paolo Maldini
4228,Javier Zanetti
4229,Gianluigi Buffon
4230,Ronaldinho Gaúcho
4231,Peter Schmeichel
4232,Ronaldo Nazario
4233,Peter Schmeichel
4234,Kaká 
4235,Javier Zanetti
4236,Alan Shearer
4237,Cristiano Ronaldo
4238,Ronaldo Nazario
4239,Pelé 
4240,Marco van
4241,Zinedine Zidane
4242,Gary Lineker
4243,Michel Platini
4244,Paolo Maldini
4245,Hristo Stoichkov
4246,Franz Beckenbauer
4247,Cristiano Ronaldo
4248,Dennis Bergkamp
4249,Alan Shearer
4250,Karl-Heinz Rummenigge
4251,George Weah
4252,Kaká 
4253,Gabriel Batistuta
4254,Hristo Stoichkov
4255,George Weah
4256,Javier Zanetti
4257,Marco van
4258,Franz Beckenbauer
4259,Dennis Bergkamp
4260,Marco van
4261,Ronaldinho Gaúcho
4262,Dennis Bergkamp
4263,Marco van
4264,Marco van
4265,Roberto Baggio
4266,Javier Zanetti
4267,Jürgen Klinsmann
4268,Roberto Baggio
4269,Franz Beckenbauer
4270,Marco van
4271,Javier Zanetti
4272,Ronaldinho Gaúcho
4273,Bobby Charlton
4274,Paolo Maldini
4275,Roberto Baggio
4276,Javier Zanetti
4277,Ronaldinho Gaúcho
4278,Roberto Baggio
4279,Alan Shearer
4280,Marco van
4281,Dennis Bergkamp
4282,Gabriel Batistuta
4283,Zinedine Zidane
4284,Luís Figo
4285,Michel Platini
4286,Cristiano Ronaldo
4287,Luís Figo
4288,Ronaldinho Gaúcho
4289,Roberto Carlos
4290,Javier Zanetti
4291,Bobby Charlton
4292,Luís Figo
4293,Franz Beckenbauer
4294,Bobby Charlton
4295,Edgar Davids
4296,Ronaldo Nazario
4297,Diego Maradona
4298,Roberto Baggio
4299,Gary Lineker
4300,Marco van
4301,Luís Figo
4302,Luís Figo
4303,Alan Shearer
4304,Franz Beckenbauer
4305,Ronaldinho Gaúcho
4306,Gary Lineker
4307,Kaká 
4308,Cristiano Ronaldo
4309,Pelé 
4310,Jürgen Klinsmann
4311,Edgar Davids
4312,Kaká 
4313,Michel Platini
4314,Diego Maradona
4315,George Weah
4316,Peter Schmeichel
4317,Dennis Bergkamp
4318,Luís Figo
4319,Gabriel Batistuta
4320,Dennis Bergkamp
4321,Ronaldinho Gaúcho
4322,Jürgen Klinsmann
4323,Pelé 
4324,Jürgen Klinsmann
4325,Bobby Charlton
4326,Gary Lineker
4327,Roberto Carlos
4328,Bobby Charlton
4329,Ronaldo Nazario
4330,Bobby Charlton
4331,Cristiano Ronaldo
4332,Javier Zanetti
4333,Gabriel Batistuta
4334,Diego Maradona
4335,Franz Beckenbauer
4336,Javier Zanetti
4337,George Weah
4338,Gianluigi Buffon
4339,Ronaldinho Gaúcho
4340,Ronaldinho Gaúcho
4341,Roberto Carlos
4342,Paolo Maldini
4343,Bobby Charlton
4344,Kaká 
4345,George Weah
4346,Cristiano Ronaldo
4347,Roberto Baggio
4348,Peter Schmeichel
4349,Javier Zanetti
4350,Jürgen Klinsmann
4351,Roberto Baggio
4352,Bobby Charlton
4353,Luís Figo
4354,Gary Lineker
4355,Gianluigi Buffon
4356,Bobby Charlton
4357,Franz Beckenbauer
4358,Gianluigi Buffon
4359,Hristo Stoichkov
4360,Roberto Baggio
4361,Paolo Maldini
4362,Karl-Heinz Rummenigge
4363,Luís Figo
4364,Cristiano Ronaldo
4365,Diego Maradona
4366,Kaká 
4367,Dennis Bergkamp
4368,Zinedine Zidane
4369,Lionel Messi
4370,Gianluigi Buffon
4371,Kaká 
4372,Bobby Charlton
4373,Bobby Charlton
4374,Diego Maradona
4375,Peter Schmeichel
4376,Zinedine Zidane
4377,Michel Platini
4378,Hristo Stoichkov
4379,Ronaldo Nazario
4380,Gabriel Batistuta
4381,Michel Platini
4382,Luís Figo
4383,Roberto Carlos
4384,Edgar Davids
4385,Jürgen Klinsmann
4386,Kaká 
4387,Peter Schmeichel
4388,Roberto Baggio
4389,Paolo Maldini
4390,Dennis Bergkamp
4391,Lionel Messi
4392,Jürgen Klinsmann
4393,Alan Shearer
4394,Lionel Messi
4395,Gabriel Batistuta
4396,Pelé 
4397,Franz Beckenbauer
4398,Alan Shearer
4399,Franz Beckenbauer
4400,Pelé 
4401,Pelé 
4402,Diego Maradona
4403,Bobby Charlton
4404,Roberto Carlos
4405,Gianluigi Buffon
4406,Michel Platini
4407,Ronaldinho Gaúcho
4408,Cristiano Ronaldo
4409,Bobby Charlton
4410,Roberto Carlos
4411,Gianluigi Buffon
4412,Pelé 
4413,Bobby Charlton
4414,Dennis Bergkamp
4415,Zinedine Zidane
4416,Zinedine Zidane
4417,Ronaldinho Gaúcho
4418,Gary Lineker
4419,Edgar Davids
4420,Lionel Messi
4421,Franz Beckenbauer
4422,Cristiano Ronaldo
4423,Roberto Carlos
4424,Diego Maradona
4425,Peter Schmeichel
4426,Lionel Messi
4427,Paolo Maldini
4428,Gabriel Batistuta
4429,Pelé 
4430,Ronaldo Nazario
4431,Roberto Baggio
4432,Gary Lineker
4433,Ronaldo Nazario
4434,Michel Platini
4435,Lionel Messi
4436,Karl-Heinz Rummenigge
4437,Gianluigi Buffon
4438,George Weah
4439,Michel Platini
4440,Karl-Heinz Rummenigge
4441,Roberto Carlos
4442,Gary Lineker
4443,Dennis Bergkamp
4444,Lionel Messi
4445,Zinedine Zidane
4446,Bobby Charlton
4447,Bobby Charlton
4448,Hristo Stoichkov
4449,Gabriel Batistuta
4450,Dennis Bergkamp
4451,Franz Beckenbauer
4452,Hristo Stoichkov
4453,Bobby Charlton
4454,Diego Maradona
4455,Michel Platini
4456,Roberto Baggio
4457,Dennis Bergkamp
4458,Michel Platini
4459,Hristo Stoichkov
4460,Ronaldinho Gaúcho
4461,Diego Maradona
4462,Karl-Heinz Rummenigge
4463,Edgar Davids
4464,Dennis Bergkamp
4465,George Weah
4466,Jürgen Klinsmann
4467,George Weah
4468,Cristiano Ronaldo
4469,George Weah
4470,Zinedine Zidane
4471,Roberto Carlos
4472,Jürgen Klinsmann
4473,Paolo Maldini
4474,Luís Figo
4475,Paolo Maldini
4476,Pelé 
4477,Dennis Bergkamp
4478,Ronaldo Nazario
4479,Zinedine Zidane
4480,Marco van
4481,Peter Schmeichel
4482,Gianluigi Buffon
4483,Javier Zanetti
4484,Paolo Maldini
4485,Zinedine Zidane
4486,Javier Zanetti
4487,Marco van
4488,Michel Platini
4489,Ronaldo Nazario
4490,Kaká 
4491,Lionel Messi
4492,Pelé 
4493,Ronaldo Nazario
4494,Jürgen Klinsmann
4495,Michel Platini
4496,Gabriel Batistuta
4497,Ronaldinho Gaúcho
4498,Kaká 
4499,Paolo Maldini
4500,Diego Maradona
4501,Dennis Bergkamp
4502,Gabriel Batistuta
4503,Dennis Bergkamp
4504,Luís Figo
4505,Marco van
4506,Gabriel Batistuta
4507,Jürgen Klinsmann
4508,Edgar Davids
4509,Bobby Charlton
4510,Bobby Charlton
4511,Diego Maradona
4512,George Weah
4513,Ronaldo Nazario
4514,Edgar Davids
4515,Paolo Maldini
4516,Alan Shearer
4517,Gary Lineker
4518,Gabriel Batistuta
4519,Luís Figo
4520,Ronaldo Nazario
4521,Jürgen Klinsmann
4522,Paolo Maldini
4523,Cristiano Ronaldo
4524,Karl-Heinz Rummenigge
4525,Gary Lineker
4526,Cristiano Ronaldo
4527,Javier Zanetti
4528,Hristo Stoichkov
4529,Gary Lineker
4530,Paolo Maldini
4531,Paolo Maldini
4532,Alan Shearer
4533,Gabriel Batistuta
4534,Javier Zanetti
4535,Michel Platini
4536,Edgar Davids
4537,George Weah
4538,Ronaldo Nazario
4539,Roberto Carlos
4540,Roberto Carlos
4541,Dennis Bergkamp
4542,George Weah
4543,Alan Shearer
4544,Alan Shearer
4545,Ronaldinho Gaúcho
4546,Peter Schmeichel
4547,Cristiano Ronaldo
4548,Ronaldo Nazario
4549,Jürgen Klinsmann
4550,Dennis Bergkamp
4551,Gianluigi Buffon
4552,Ronaldinho Gaúcho
4553,Edgar Davids
4554,Michel Platini
4555,Kaká 
4556,Hristo Stoichkov
4557,Pelé 
4558,George Weah
4559,Javier Zanetti
4560,Marco van
4561,Michel Platini
4562,Javier Zanetti
4563,Ronaldo Nazario
4564,Cristiano Ronaldo
4565,Zinedine Zidane
4566,Marco van
4567,Gabriel Batistuta
4568,Luís Figo
4569,Paolo Maldini
4570,Jürgen Klinsmann
4571,Kaká 
4572,Roberto Baggio
4573,Luís Figo
4574,Roberto Baggio
4575,Kaká 
4576,Javier Zanetti
4577,Michel Platini
4578,Diego Maradona
4579,Gianluigi Buffon
4580,George Weah
4581,Alan Shearer
4582,Lionel Messi
4583,George Weah
4584,Luís Figo
4585,Jürgen Klinsmann
4586,Pelé 
4587,Luís Figo
4588,Edgar Davids
4589,Roberto Carlos
4590,Zinedine Zidane
4591,Jürgen Klinsmann
4592,Paolo Maldini
4593,Peter Schmeichel
4594,Diego Maradona
4595,Zinedine Zidane
4596,Hristo Stoichkov
4597,Kaká 
4598,Ronaldinho Gaúcho
4599,Hristo Stoichkov
4600,Edgar Davids
4601,Zinedine Zidane
4602,Roberto Baggio
4603,Paolo Maldini
4604,Kaká 
4605,Gabriel Batistuta
4606,Gianluigi Buffon
4607,Gary Lineker
4608,Cristiano Ronaldo
4609,Ronaldinho Gaúcho
4610,Marco van
4611,Ronaldinho Gaúcho
4612,Edgar Davids
4613,Lionel Messi
4614,Jürgen Klinsmann
4615,Gianluigi Buffon
4616,Roberto Carlos
4617,Karl-Heinz Rummenigge
4618,George Weah
4619,Ronaldo Nazario
4620,Peter Schmeichel
4621,Lionel Messi
4622,Michel Platini
4623,Roberto Carlos
4624,Javier Zanetti
4625,Gary Lineker
